;name;regions;trainingIterations;threshold;fn_rate
180;;16;51200;0.07868571506936851;0.0
181;;16;51200;0.07959777002314986;0.0
182;;16;51200;0.08052039670825478;0.0
183;;16;51200;0.08145371766280746;0.0
184;;16;51200;0.0823978568452852;0.0
185;;16;51200;0.08335293965098195;0.0
186;;16;51200;0.08431909292866259;0.0
187;;16;51200;0.08529644499741026;0.0
188;;16;51200;0.08628512566366896;0.0
189;;16;51200;0.0872852662384838;0.0
190;;16;51200;0.08829699955494093;0.0
191;;16;51200;0.08932045998580969;0.0
192;;16;51200;0.0903557834613893;0.0
193;;16;51200;0.09140310748756232;0.0
194;;16;51200;0.09246257116405743;0.0
195;;16;51200;0.09353431520292387;0.0
196;;16;51200;0.09461848194722002;0.0
197;;16;51200;0.09571521538991866;0.0
198;;16;51200;0.09682466119303124;0.0
199;;16;51200;0.09794696670695395;0.0
200;;16;51200;0.09908228099003798;0.0
201;;16;51200;0.10023075482838653;0.0
202;;16;51200;0.10139254075588154;0.0
203;;16;51200;0.10256779307444219;0.0
204;;16;51200;0.1037566678745186;0.0
205;;16;51200;0.10495932305582276;0.0
206;;16;51200;0.10617591834830001;0.0
207;;16;51200;0.10740661533334335;0.0
